transaction_date,payment_method,cashier_name,transaction_amount,transaction_discount,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_province,customer_loyalty_tier,customer_since,store_name,store_city,store_province,store_region,store_manager,product_name,category,sub_category,sku,unit_price,cost_price,supplier,qty,line_amount,stock_on_hand,reorder_threshold
2024-02-29,Credit Card,George Petersen,797.0,0.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,2,698.0,16,6
2024-03-25,Credit Card,George Petersen,209.97,10.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-03-25,Credit Card,George Petersen,209.97,10.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-03-25,Credit Card,George Petersen,209.97,10.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-04-14,Cash,Oscar Mthembu,-4.01,50.0,VUSI,MAHLANGU,vusi.mahlangu@webmail.co.za,0711234593,Pretoria North,Gauteng,Gold,2020-08-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,1,45.99,24,10
2024-01-21,EFT,Wendy Jacobs,17.97,75.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Canned Chickpeas 400g,Groceries,Canned Goods,SKU-GRO-011,22.99,13.0,Koo,1,22.99,50,20
2024-01-21,EFT,Wendy Jacobs,17.97,75.0,Sipho,Zulu,sipho.zulu@webmail.co.za,0741234573,Soweto,Gauteng,Gold,2018-09-01,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,2,69.98,30,12
2024-03-23,Debit Card,Palesa Sithole,648.97,200.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Bamboo Chopping Board Set,Home & Kitchen,Preparation,SKU-HOM-005,189.0,110.0,EcoHome,4,756.0,22,8
2024-03-23,Debit Card,Palesa Sithole,648.97,200.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,2,37.98,40,15
2024-03-23,Debit Card,Palesa Sithole,648.97,200.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,1,54.99,26,10
2024-02-17,Credit Card,Alice Dube,249.96,0.0,Zinhle,Mkhize,zinhle.mkhize@hotmail.com,0721234603,Newcastle,KwaZulu-Natal,Silver,2021-07-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,1,34.99,30,12
2024-02-17,Credit Card,Alice Dube,249.96,0.0,Zinhle,Mkhize,zinhle.mkhize@hotmail.com,0721234603,Newcastle,KwaZulu-Natal,Silver,2021-07-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Peanut Butter 400g,Groceries,Spreads,SKU-GRO-012,54.99,35.0,Black Cat,1,54.99,26,10
2024-02-17,Credit Card,Alice Dube,249.96,0.0,Zinhle,Mkhize,zinhle.mkhize@hotmail.com,0721234603,Newcastle,KwaZulu-Natal,Silver,2021-07-08,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,2,159.98,28,10
2024-04-21,Store Credit,Khosi Zulu,1176.96,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,2,111.98,19,8
2024-04-21,Store Credit,Khosi Zulu,1176.96,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,2,69.98,30,12
2024-04-21,Store Credit,Khosi Zulu,1176.96,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Ceramic Coffee Mug Set x4,Home & Kitchen,Crockery,SKU-HOM-002,199.0,120.0,Home Living,5,995.0,17,6
2024-05-29,Cash,David Nkosi,27.0,500.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Kids T-Shirt Pack x3,Clothing,Tops,SKU-CLO-006,199.0,110.0,Ackermans,2,398.0,24,8
2024-05-29,Cash,David Nkosi,27.0,500.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024-05-15,Credit Card,Rachel Govender,578.97,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
2024-05-15,Credit Card,Rachel Govender,578.97,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-05-15,Credit Card,Rachel Govender,578.97,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-05-15,Credit Card,Rachel Govender,578.97,0.0,Pieter,Cronje,pieter.cronje@gmail.com,0741234583,Centurion,Gauteng,Bronze,2022-06-11,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Colgate Toothpaste 100ml,Beauty & Personal Care,Oral Care,SKU-BPC-003,49.99,30.0,Colgate-Palmolive,1,49.99,33,12
2024-01-01,Debit Card,Jane Williams,-1.0,500.0,Nomsa,Dlamini,nomsa.dlamini@outlook.com,0721234570,Soweto,Gauteng,Gold,2019-11-08,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-06-22,Cash,Mike Dlamini,638.0,10.0,Sibusiso,Shabalala,sibusiso.s@gmail.com,0741234600,Durban Central,KwaZulu-Natal,Bronze,2023-06-01,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-06-22,Cash,Mike Dlamini,638.0,10.0,Sibusiso,Shabalala,sibusiso.s@gmail.com,0741234600,Durban Central,KwaZulu-Natal,Bronze,2023-06-01,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Portable Power Bank 20000mAh,Electronics,Accessories,SKU-ELE-008,499.0,320.0,Romoss,1,499.0,12,4
2024-05-29,Cash,Sam Nkosi,289.96,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Nivea Moisturising Cream 200ml,Beauty & Personal Care,Skin Care,SKU-BPC-004,99.99,62.0,Beiersdorf SA,1,99.99,19,8
2024-05-29,Cash,Sam Nkosi,289.96,50.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,3,239.97,28,10
2024/06/05,Credit Card,Palesa Sithole,1646.0,30.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024/06/05,Credit Card,Palesa Sithole,1646.0,30.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,1,299.0,16,5
2024/06/05,Credit Card,Palesa Sithole,1646.0,30.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Bamboo Dress Socks 3-Pack,Clothing,Accessories,SKU-CLO-005,129.0,75.0,Falke,1,129.0,30,10
2024/06/05,Credit Card,Palesa Sithole,1646.0,30.0,Anele,Mbatha,,0831234571,Umhlanga,KwaZulu-Natal,Silver,2021-06-30,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
2024-01-27,Debit Card,Carol Mokoena,597.0,500.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-01-27,Debit Card,Carol Mokoena,597.0,500.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-03-29,Credit Card,Jane Williams,2196.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,2,1798.0,11,5
2024-03-29,Credit Card,Jane Williams,2196.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,1,149.0,22,8
2024-03-29,Credit Card,Jane Williams,2196.0,0.0,Nobuhle,Hadebe,nobuhle.h@webmail.co.za,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,1,249.0,18,7
2024-04-23,Credit Card,Khosi Zulu,-270.05,500.0,Siphamandla,Dlamini,siphamandla.d@gmail.com,0741234606,Kwa-Mashu,KwaZulu-Natal,Silver,2021-10-30,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Rooibos Tea 40 Bags,Groceries,Hot Beverages,SKU-GRO-006,45.99,32.0,Freshpak,5,229.95,24,10
2024-03-13,Cash,Ivan du Plessis,17.98,20.0,Nobuhle,Hadebe,,0711234584,Durban South,KwaZulu-Natal,Gold,2020-02-28,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,2,37.98,40,15
2024-06-14,Credit Card,Alice Dube,169.98,10.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Garnier Face Wash 150ml,Beauty & Personal Care,Skin Care,SKU-BPC-007,89.99,55.0,L'Oréal SA,2,179.98,22,8
2024-05-29,Debit Card,Ivan du Plessis,878.0,20.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Non-stick Frying Pan 28cm,Home & Kitchen,Cookware,SKU-HOM-001,349.0,220.0,Circulon,1,349.0,13,5
2024-05-29,Debit Card,Ivan du Plessis,878.0,20.0,Kavitha,Naidoo,kavitha.naidoo@hotmail.com,0731234589,Tongaat,KwaZulu-Natal,Gold,2019-12-01,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,5-Piece Kitchen Knife Set,Home & Kitchen,Cutlery,SKU-HOM-003,549.0,360.0,KitchenCraft,1,549.0,8,4
2024-02-29,Debit Card,Palesa Sithole,309.98,0.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,HDMI Cable 1.8m,Electronics,Accessories,SKU-ELE-007,99.0,55.0,Generic,2,198.0,25,8
2024-02-29,Debit Card,Palesa Sithole,309.98,0.0,Priya,Govender,priya.govender@hotmail.com,0731234568,Durban North,KwaZulu-Natal,Silver,2020-07-22,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Sunflower Oil 2L,Groceries,Oils & Fats,SKU-GRO-004,55.99,38.0,Sunfoil,2,111.98,19,8
2024-01-17,Credit Card,Wendy Jacobs,489.94,0.0,Tshepo,Mosia,tshepo.mosia@gmail.com,0791234612,Soweto,Gauteng,Bronze,2022-04-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Garnier Face Wash 150ml,Beauty & Personal Care,Skin Care,SKU-BPC-007,89.99,55.0,L'Oréal SA,1,89.99,22,8
2024-01-17,Credit Card,Wendy Jacobs,489.94,0.0,Tshepo,Mosia,tshepo.mosia@gmail.com,0791234612,Soweto,Gauteng,Bronze,2022-04-14,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,5,399.95,28,10
2024-03-01,Debit Card,Sam Nkosi,298.0,0.0,Riaan,Swart,riaan.swart@mweb.co.za,0611234590,Klerksdorp,North West,Bronze,2023-07-25,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,USB-C Charging Cable 2m,Electronics,Accessories,SKU-ELE-004,149.0,85.0,Anker,2,298.0,22,8
2024-06-17,Debit Card,Brian Sithole,79.98,0.0,Portia,Molefi,portia.molefi@gmail.com,0861234605,Pretoria West,Gauteng,Gold,2020-06-22,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,White Sugar 2kg,Groceries,Baking,SKU-GRO-005,39.99,28.0,Huletts Sugar,2,79.98,31,10
2024-03-08,Credit Card,Mike Dlamini,878.96,20.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,4,299.96,18,7
2024-03-08,Credit Card,Mike Dlamini,878.96,20.0,Annah,Molefe,annah.molefe@outlook.com,0831234601,Soweto,Gauteng,Gold,2019-03-14,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-06-24,Cash,Faith Adams,1846.0,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,2,598.0,16,5
2024-06-24,Cash,Faith Adams,1846.0,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,1,349.0,16,6
2024-06-24,Cash,Faith Adams,1846.0,0.0,Zanele,Mokoena,zanele.mokoena@gmail.com,0711234576,Midrand,Gauteng,Gold,2020-12-05,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,JBL Clip 4 Bluetooth Speaker,Electronics,Audio,SKU-ELE-002,899.0,650.0,JBL SA,1,899.0,11,5
2024-01-25,Cash,David Nkosi,935.99,150.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Men's Running Shorts,Clothing,Bottoms,SKU-CLO-008,249.0,145.0,Sportscene,4,996.0,18,7
2024-01-25,Cash,David Nkosi,935.99,150.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Instant Coffee 100g,Groceries,Hot Beverages,SKU-GRO-010,89.99,58.0,Nescafé SA,1,89.99,22,8
2024-05-19,Credit Card,David Nkosi,5046.0,100.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,5-Piece Kitchen Knife Set,Home & Kitchen,Cutlery,SKU-HOM-003,549.0,360.0,KitchenCraft,3,1647.0,8,4
2024-05-19,Credit Card,David Nkosi,5046.0,100.0,,,,,,,,,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Samsung Galaxy A14 64GB,Electronics,Smartphones,SKU-ELE-001,3499.0,2800.0,Samsung SA,1,3499.0,6,3
2024-06-17,Credit Card,Eve Fourie,1847.0,0.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Sports Leggings,Clothing,Bottoms,SKU-CLO-007,349.0,200.0,Sportscene,1,349.0,16,6
2024-06-17,Credit Card,Eve Fourie,1847.0,0.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-06-17,Credit Card,Eve Fourie,1847.0,0.0,Xolani,Khumalo,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
25/05/2024,Debit Card,Eve Fourie,1498.0,0.0,Riana,Botha,riana.botha@gmail.com,0761234572,Stellenbosch,Western Cape,Bronze,2023-02-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
25/05/2024,Debit Card,Eve Fourie,1498.0,0.0,Riana,Botha,riana.botha@gmail.com,0761234572,Stellenbosch,Western Cape,Bronze,2023-02-14,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Padded Winter Jacket,,Outerwear,SKU-CLO-004,899.0,580.0,Cape Union Mart,1,899.0,9,4
2024-04-28,Credit Card,Xavier Botha,1042.98,75.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Kids School Shoes,Clothing,Footwear,SKU-CLO-003,449.0,290.0,Bata,1,449.0,15,6
2024-04-28,Credit Card,Xavier Botha,1042.98,75.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Ladies Slim Fit Jeans,Clothing,Bottoms,SKU-CLO-002,599.0,380.0,Levi's SA,1,599.0,12,5
2024-04-28,Credit Card,Xavier Botha,1042.98,75.0,Johan,van der Merwe,johanvdm@yahoo.com,0611234569,Pretoria East,Gauteng,Bronze,2022-01-15,BrightMart Greenacres,Gqeberha,Eastern Cape,South,Johan van der Merwe,Tomato Sauce 500ml,Groceries,Condiments,SKU-GRO-009,34.99,22.0,All Gold,2,69.98,30,12
2024-06-03,Credit Card,Carol Mokoena,-12.02,50.0,XOLANI,KHUMALO,xolani.khumalo@gmail.com,0821234608,Johannesburg CBD,Gauteng,Silver,2020-11-15,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,2,37.98,40,15
2024-02-25,Cash,Rachel Govender,799.0,0.0,Liezel,Muller,liezel.muller@icloud.com,0711234611,Durbanville,Western Cape,Silver,2021-12-05,BrightMart Menlyn Park,Pretoria,Gauteng,North,Nomsa Khumalo,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
2024-05-24,Credit Card,Lebo Khoza,-224.04,300.0,Nozipho,Cele,,0831234613,Umlazi,KwaZulu-Natal,Silver,2021-03-28,BrightMart Gateway Mall,Umhlanga,KwaZulu-Natal,East,Sipho Dlamini,Pasta Fusilli 500g,Groceries,Pasta,SKU-GRO-008,18.99,11.0,Fatti's & Moni's,4,75.96,40,15
2024-02-03,Cash,David Nkosi,199.0,150.0,Siphamandla,Dlamini,siphamandla.d@gmail.com,0741234606,Kwa-Mashu,KwaZulu-Natal,Silver,2021-10-30,BrightMart Sandton City,Sandton,Gauteng,North,Thabo Nkosi,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
2024-04-13,EFT,Ivan du Plessis,194.97,50.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Listerine Mouthwash 500ml,Beauty & Personal Care,Oral Care,SKU-BPC-006,74.99,46.0,J&J SA,1,74.99,18,7
2024-04-13,EFT,Ivan du Plessis,194.97,50.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Dove Body Lotion 400ml,Beauty & Personal Care,Body Care,SKU-BPC-001,89.99,58.0,Unilever SA,1,89.99,25,10
2024-04-13,EFT,Ivan du Plessis,194.97,50.0,Chantelle,Petersen,chantelle.petersen@gmail.com,0721234580,Mitchell's Plain,Western Cape,Silver,2022-03-22,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Pantene Shampoo 400ml,Beauty & Personal Care,Hair Care,SKU-BPC-002,79.99,52.0,P&G SA,1,79.99,28,10
2024-04-25,EFT,Ivan du Plessis,872.0,75.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Collapsible Dish Rack,Home & Kitchen,Storage,SKU-HOM-004,249.0,155.0,OXO,2,498.0,20,7
2024-04-25,EFT,Ivan du Plessis,872.0,75.0,Thabo,Nkosi,thabo.nkosi@gmail.com,0821234567,Sandton,Gauteng,Gold,2021-03-12,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Electric Kettle 1.7L,Home & Kitchen,Appliances,SKU-HOM-006,449.0,290.0,Russell Hobbs,1,449.0,10,4
14-01-2024,EFT,Jane Williams,2045.0,50.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Logitech M185 Wireless Mouse,Electronics,Accessories,SKU-ELE-005,299.0,195.0,Logitech,2,598.0,16,5
14-01-2024,EFT,Jane Williams,2045.0,50.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Wireless Earbuds,Electronics,Audio,SKU-ELE-006,799.0,560.0,Samsung SA,1,799.0,7,3
14-01-2024,EFT,Jane Williams,2045.0,50.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Smart LED Desk Lamp,Electronics,Accessories,SKU-ELE-009,349.0,210.0,Philips SA,1,349.0,10,4
14-01-2024,EFT,Jane Williams,2045.0,50.0,Deon,Fourie,deon.fourie@icloud.com,0621234585,Roodepoort,Gauteng,Bronze,2023-04-16,BrightMart V&A Waterfront,Cape Town,Western Cape,South,Priya Govender,Adjustable Laptop Stand,Electronics,Accessories,SKU-ELE-003,349.0,220.0,TechGear,1,349.0,14,5
